person_id,age_group,gender,personality_type,mood_score,stress_level,hobbies,favorite_game_genre,favorite_music_genre,fear_tolerance,risk_tolerance,humor_preference,openness_score,romance_interest,social_media_hours_per_day,preferred_language,relationship_status,favorite_season,sleep_pattern,education_level,occupation,income_bracket,preferred_streaming_platform,preferred_watch_time,viewing_companion,snack_preference,preferred_device,preferred_movie_length,favorite_movie_era,exercise_frequency,pet_ownership,streaming_subscription_count,travel_frequency,book_reading_frequency,recommended_movie_genre,age_group_encoded,education_level_encoded,income_bracket_encoded,exercise_frequency_encoded,preferred_movie_length_encoded,travel_frequency_encoded,gender_Female,gender_Male,gender_Non-binary,personality_type_Ambivert,personality_type_Extrovert,personality_type_Introvert,favorite_game_genre_Action,favorite_game_genre_Horror/Survival,favorite_game_genre_Nao_Informado,favorite_game_genre_Puzzle,favorite_game_genre_RPG,favorite_game_genre_Racing,favorite_game_genre_Simulation,favorite_game_genre_Sports,favorite_game_genre_Strategy,favorite_music_genre_Classical,favorite_music_genre_Country,favorite_music_genre_EDM,favorite_music_genre_Hip-Hop,favorite_music_genre_Indie,favorite_music_genre_Jazz,favorite_music_genre_Nao_Informado,favorite_music_genre_Pop,favorite_music_genre_Rock,preferred_language_English,preferred_language_French,preferred_language_Hindi,preferred_language_Japanese,preferred_language_Korean,preferred_language_Spanish,relationship_status_Divorced,relationship_status_In a relationship,relationship_status_Married,relationship_status_Single,favorite_season_Autumn,favorite_season_Spring,favorite_season_Summer,favorite_season_Winter,sleep_pattern_Early Bird,sleep_pattern_Irregular,sleep_pattern_Night Owl,occupation_Business/Finance,occupation_Creative/Arts,occupation_Education,occupation_Engineering,occupation_Healthcare,occupation_Homemaker,occupation_Retail/Service,occupation_Retired,occupation_Software/IT,occupation_Student,occupation_Unemployed,preferred_streaming_platform_Amazon Prime,preferred_streaming_platform_Disney+,preferred_streaming_platform_HBO Max,preferred_streaming_platform_Hulu,preferred_streaming_platform_Local Cinema,preferred_streaming_platform_Netflix,preferred_streaming_platform_YouTube,preferred_watch_time_Afternoon,preferred_watch_time_Evening,preferred_watch_time_Late Night,preferred_watch_time_Morning,viewing_companion_Alone,viewing_companion_With Family,viewing_companion_With Friends,viewing_companion_With Kids,viewing_companion_With Partner,snack_preference_Candy/Sweets,snack_preference_Chips,snack_preference_Healthy Snacks,snack_preference_Nachos,snack_preference_No Snacks,snack_preference_Popcorn,preferred_device_Cinema Screen,preferred_device_Laptop,preferred_device_Projector,preferred_device_Smart TV,preferred_device_Smartphone/Tablet,favorite_movie_era_2000s,favorite_movie_era_2010s,favorite_movie_era_2020s and beyond,favorite_movie_era_80s/90s,favorite_movie_era_Classic (pre-1980),pet_ownership_Has Cat,pet_ownership_Has Dog,pet_ownership_Has Other Pet,pet_ownership_Multiple Pets,pet_ownership_No Pets,book_reading_frequency_1-2 books/month,book_reading_frequency_A few books a year,book_reading_frequency_Avid reader (3+ books/month),book_reading_frequency_Never,book_reading_frequency_Weekly reader,recommended_movie_genre_encoded,hobby_Music,hobby_Reading,hobby_Traveling,hobby_Fitness,hobby_Painting/Art,hobby_Gaming,hobby_Writing,hobby_Sports,hobby_Cooking,hobby_Dancing,hobby_Hiking,hobby_Photography,hobby_Gardening,hobby_Watching TV
25,Middle Age (41-60),Female,Extrovert,3.5,5.5,Photography,Horror/Survival,Indie,9.0,2.3,6.7,8.6,8.9,4.2,English,Married,Winter,Night Owl,Bachelor's Degree,Student,Middle ($50k-90k),Hulu,Afternoon,Alone,Healthy Snacks,Smart TV,Long (120-160 min),80s/90s,Never,No Pets,3,Monthly,A few books a year,Drama,3.0,2.0,2.0,0.0,2.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,Young Adult (18-25),Male,Extrovert,4.3,5.0,"Cooking, Photography, Gaming",Racing,EDM,7.1,9.5,7.5,6.9,9.9,1.5,French,Single,Autumn,Early Bird,Bachelor's Degree,Engineering,Middle ($50k-90k),Amazon Prime,Evening,With Family,Healthy Snacks,Smartphone/Tablet,Long (120-160 min),80s/90s,Rarely,Has Cat,2,Frequently (weekly/biweekly),A few books a year,Action,1.0,2.0,2.0,1.0,2.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
27,Adult (26-40),Male,Introvert,7.3,5.0,"Traveling, Writing, Gaming",Puzzle,Nao_Informado,6.7,6.1,5.9,5.5,8.8,2.0,Spanish,In a relationship,Summer,Early Bird,Bachelor's Degree,Engineering,Low (<$25k),Netflix,Evening,Alone,No Snacks,Smartphone/Tablet,Long (120-160 min),2010s,Rarely,Has Dog,2,2-3 times/year,Never,Thriller,2.0,2.0,0.0,1.0,2.0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,1,0,0,1,1,0,0,0,0,0,0,0
28,Young Adult (18-25),Female,Extrovert,9.6,5.2,"Writing, Music, Reading",Action,Indie,1.3,7.7,8.2,3.7,8.0,3.0,Japanese,Single,Spring,Night Owl,Vocational/Diploma,Engineering,Lower-Middle ($25k-50k),Amazon Prime,Evening,With Partner,Nachos,Smartphone/Tablet,Epic (160+ min),80s/90s,Daily,No Pets,4,2-3 times/year,Weekly reader,Action,1.0,1.0,1.0,4.0,3.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
29,Young Adult (18-25),Female,Extrovert,6.7,4.0,"Reading, Traveling, Gaming",RPG,Pop,3.2,4.5,5.4,8.7,3.7,2.3,Japanese,Single,Spring,Night Owl,High School,Software/IT,Low (<$25k),Netflix,Late Night,With Family,Popcorn,Smartphone/Tablet,Long (120-160 min),2020s and beyond,1-2 times/week,Has Cat,4,Monthly,1-2 books/month,Drama,1.0,0.0,0.0,2.0,2.0,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0
30,Adult (26-40),Male,Introvert,3.9,1.0,"Painting/Art, Writing, Reading",Puzzle,Jazz,2.9,1.7,6.5,4.7,1.0,3.7,Korean,Divorced,Summer,Early Bird,Bachelor's Degree,Student,Middle ($50k-90k),YouTube,Evening,With Family,No Snacks,Cinema Screen,Long (120-160 min),2000s,Daily,Has Cat,1,Frequently (weekly/biweekly),1-2 books/month,Sci-Fi,2.0,2.0,2.0,4.0,2.0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0
31,Senior (60+),Male,Ambivert,4.0,8.9,"Reading, Gaming",Strategy,Indie,2.9,7.2,5.3,4.2,4.3,0.7,French,Married,Winter,Early Bird,Bachelor's Degree,Retired,Middle ($50k-90k),Netflix,Evening,With Partner,Popcorn,Cinema Screen,Epic (160+ min),80s/90s,1-2 times/week,Has Dog,1,Never,Never,Thriller,4.0,2.0,2.0,2.0,3.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32,Young Adult (18-25),Male,Ambivert,5.8,10.0,"Gardening, Dancing",Horror/Survival,Indie,5.7,4.4,5.3,7.9,1.0,3.6,English,Single,Summer,Night Owl,Bachelor's Degree,Retail/Service,Middle ($50k-90k),HBO Max,Late Night,With Partner,Chips,Smartphone/Tablet,Epic (160+ min),2010s,Rarely,No Pets,3,2-3 times/year,A few books a year,Drama,1.0,2.0,2.0,1.0,3.0,2.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,Young Adult (18-25),Male,Ambivert,5.1,5.3,"Hiking, Writing",RPG,Indie,3.4,7.9,6.3,7.8,5.4,3.3,Hindi,Single,Winter,Irregular,High School,Student,High (>$150k),Netflix,Late Night,With Partner,Popcorn,Smartphone/Tablet,Standard (90-120 min),2020s and beyond,1-2 times/week,No Pets,3,Once a year,Never,Romance,1.0,0.0,4.0,2.0,1.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,Young Adult (18-25),Female,Extrovert,9.8,4.2,"Dancing, Writing, Fitness",Strategy,Nao_Informado,1.1,3.0,8.0,4.6,4.7,0.8,Hindi,Married,Autumn,Night Owl,Bachelor's Degree,Business/Finance,Middle ($50k-90k),Hulu,Late Night,With Family,Candy/Sweets,Smartphone/Tablet,Standard (90-120 min),2010s,3-5 times/week,Has Cat,4,Never,Weekly reader,Sci-Fi,1.0,2.0,2.0,3.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0
35,Teen (13-17),Male,Introvert,6.7,1.5,"Cooking, Dancing",Action,Rock,6.1,4.1,3.3,2.6,2.6,2.3,English,In a relationship,Summer,Early Bird,Master's Degree,Software/IT,Middle ($50k-90k),Netflix,Evening,With Partner,Popcorn,Laptop,Long (120-160 min),2020s and beyond,Never,Has Dog,1,Never,Avid reader (3+ books/month),Documentary,0.0,3.0,2.0,0.0,2.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
36,Adult (26-40),Female,Extrovert,3.1,3.0,"Music, Photography",Sports,EDM,4.9,5.0,7.0,3.2,5.0,0.3,Spanish,Married,Summer,Night Owl,Bachelor's Degree,Student,Upper-Middle ($90k-150k),Netflix,Late Night,Alone,Chips,Smartphone/Tablet,Standard (90-120 min),Classic (pre-1980),1-2 times/week,Has Cat,3,Frequently (weekly/biweekly),1-2 books/month,Romance,2.0,2.0,3.0,2.0,1.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37,Senior (60+),Male,Extrovert,5.5,5.2,"Cooking, Gaming",Puzzle,Pop,7.4,6.9,5.0,5.1,3.7,3.9,English,Married,Autumn,Night Owl,High School,Education,Middle ($50k-90k),Amazon Prime,Late Night,With Kids,Chips,Smart TV,Long (120-160 min),2010s,3-5 times/week,No Pets,4,Never,1-2 books/month,Thriller,4.0,0.0,2.0,3.0,2.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
38,Adult (26-40),Male,Introvert,3.2,5.5,Gaming,Action,Indie,8.1,8.3,9.4,6.8,1.5,1.7,Hindi,Single,Spring,Early Bird,Master's Degree,Business/Finance,Upper-Middle ($90k-150k),Netflix,Afternoon,Alone,Popcorn,Smartphone/Tablet,Long (120-160 min),2000s,Daily,Has Other Pet,4,2-3 times/year,Weekly reader,Thriller,2.0,3.0,3.0,4.0,2.0,2.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,Adult (26-40),Male,Ambivert,7.3,7.5,"Gaming, Dancing, Fitness",Action,EDM,6.5,7.6,5.1,5.5,3.1,5.2,English,Married,Spring,Irregular,Bachelor's Degree,Student,Lower-Middle ($25k-50k),Local Cinema,Evening,Alone,Nachos,Smart TV,Epic (160+ min),2010s,Rarely,Has Cat,1,Frequently (weekly/biweekly),1-2 books/month,Action,2.0,2.0,1.0,1.0,3.0,4.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
40,Adult (26-40),Female,Extrovert,3.7,6.3,"Gardening, Reading, Sports",Strategy,EDM,4.9,3.4,6.9,1.3,8.9,1.2,English,Single,Autumn,Night Owl,Bachelor's Degree,Healthcare,Low (<$25k),Hulu,Late Night,With Partner,Chips,Smart TV,Long (120-160 min),2000s,3-5 times/week,Has Dog,1,2-3 times/year,Weekly reader,Romance,2.0,2.0,0.0,3.0,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0
41,Adult (26-40),Male,Ambivert,6.5,2.6,Traveling,Sports,Rock,5.4,7.1,6.9,5.7,6.6,2.1,Korean,In a relationship,Winter,Irregular,Vocational/Diploma,Software/IT,Upper-Middle ($90k-150k),HBO Max,Afternoon,With Friends,Healthy Snacks,Smart TV,Standard (90-120 min),2020s and beyond,3-5 times/week,No Pets,2,Frequently (weekly/biweekly),Avid reader (3+ books/month),Romance,2.0,1.0,3.0,3.0,1.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,Teen (13-17),Female,Introvert,6.0,5.3,Dancing,Sports,Hip-Hop,6.0,1.6,10.0,1.7,1.0,2.6,Japanese,In a relationship,Summer,Irregular,Bachelor's Degree,Engineering,High (>$150k),HBO Max,Evening,With Partner,Popcorn,Laptop,Long (120-160 min),Classic (pre-1980),Daily,No Pets,2,2-3 times/year,Weekly reader,Comedy,0.0,2.0,4.0,4.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,Middle Age (41-60),Female,Ambivert,8.5,3.3,"Photography, Music, Gaming",Nao_Informado,Classical,3.1,7.8,3.3,5.0,1.2,1.4,English,Married,Autumn,Night Owl,Bachelor's Degree,Homemaker,Middle ($50k-90k),Disney+,Evening,With Kids,Healthy Snacks,Smart TV,Standard (90-120 min),80s/90s,Daily,Has Cat,4,2-3 times/year,A few books a year,Action,3.0,2.0,2.0,4.0,1.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
44,Middle Age (41-60),Female,Extrovert,6.2,8.3,"Fitness, Hiking",Puzzle,Jazz,5.5,8.2,6.7,7.9,3.2,4.0,English,Married,Winter,Night Owl,Bachelor's Degree,Education,Middle ($50k-90k),Netflix,Evening,With Family,Popcorn,Smart TV,Long (120-160 min),80s/90s,Rarely,Has Cat,3,2-3 times/year,Never,Drama,3.0,2.0,2.0,1.0,2.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
45,Young Adult (18-25),Male,Extrovert,7.8,4.5,"Music, Painting/Art",Simulation,Jazz,9.1,7.0,8.0,7.0,7.5,0.8,French,Divorced,Autumn,Early Bird,High School,Student,Middle ($50k-90k),Disney+,Late Night,With Friends,Popcorn,Smart TV,Long (120-160 min),80s/90s,Daily,No Pets,1,Never,1-2 books/month,Action,1.0,0.0,2.0,4.0,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
46,Middle Age (41-60),Male,Extrovert,6.4,7.3,"Dancing, Sports, Photography",Puzzle,Classical,8.2,3.4,7.8,1.5,4.6,0.8,Hindi,Married,Summer,Irregular,Master's Degree,Business/Finance,Low (<$25k),YouTube,Late Night,With Family,Healthy Snacks,Laptop,Standard (90-120 min),2020s and beyond,Rarely,Has Cat,4,2-3 times/year,A few books a year,Thriller,3.0,3.0,0.0,1.0,1.0,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,1,0,0
47,Adult (26-40),Female,Introvert,5.6,3.6,"Fitness, Dancing, Hiking",Sports,Rock,3.5,4.6,7.3,6.7,4.5,3.0,Japanese,Married,Spring,Night Owl,High School,Engineering,Lower-Middle ($25k-50k),YouTube,Late Night,With Partner,Candy/Sweets,Laptop,Short (<90 min),Classic (pre-1980),1-2 times/week,No Pets,1,Once a year,Never,Horror,2.0,0.0,1.0,2.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0
48,Middle Age (41-60),Female,Introvert,5.0,1.0,"Sports, Painting/Art, Dancing",Nao_Informado,Rock,5.3,4.2,8.3,6.7,9.3,0.3,French,In a relationship,Spring,Early Bird,Bachelor's Degree,Healthcare,Middle ($50k-90k),Disney+,Evening,With Family,Popcorn,Smart TV,Long (120-160 min),2010s,3-5 times/week,No Pets,2,Once a year,Never,Documentary,3.0,2.0,2.0,3.0,2.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0
49,Adult (26-40),Male,Introvert,5.8,1.5,"Fitness, Writing, Traveling",Racing,Classical,8.1,5.3,3.9,4.5,4.8,3.9,Korean,Single,Winter,Irregular,Master's Degree,Creative/Arts,Low (<$25k),Disney+,Evening,Alone,Nachos,Smartphone/Tablet,Epic (160+ min),80s/90s,1-2 times/week,No Pets,3,Never,Never,Romance,2.0,3.0,0.0,2.0,3.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0
50,Adult (26-40),Male,Extrovert,6.9,3.9,Gaming,RPG,EDM,5.3,2.5,5.2,7.1,2.8,0.5,Japanese,Single,Spring,Night Owl,Master's Degree,Student,Low (<$25k),YouTube,Late Night,With Partner,Popcorn,Smart TV,Standard (90-120 min),2010s,Rarely,Has Dog,2,Frequently (weekly/biweekly),Never,Drama,2.0,3.0,0.0,1.0,1.0,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,Young Adult (18-25),Male,Extrovert,6.3,3.5,Gaming,Sports,Hip-Hop,1.0,6.0,8.6,7.5,3.0,4.2,Spanish,In a relationship,Autumn,Early Bird,Bachelor's Degree,Education,Middle ($50k-90k),HBO Max,Evening,With Family,Healthy Snacks,Laptop,Epic (160+ min),80s/90s,Daily,No Pets,2,Once a year,Avid reader (3+ books/month),Action,1.0,2.0,2.0,4.0,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,Young Adult (18-25),Male,Extrovert,4.8,4.8,Dancing,Puzzle,Rock,5.8,6.3,7.2,7.8,5.6,1.1,Hindi,Single,Summer,Night Owl,Master's Degree,Engineering,Lower-Middle ($25k-50k),Netflix,Late Night,With Family,Popcorn,Smart TV,Long (120-160 min),2020s and beyond,Rarely,Has Cat,5,Once a year,1-2 books/month,Action,1.0,3.0,1.0,1.0,2.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
